text_length,url_count,followers
0.4594595,0.2,0.5271416
0.25,0.0,0.0292727
0.2060811,0.0,0.0321918
0.3986486,0.2,0.0122368
0.1351351,0.0,0.0022123
0.2364865,0.0,0.0208985
0.2263514,0.0,7.73e-05
0.2027027,0.0,0.0107447
0.2364865,0.2,0.0250882
0.0912162,0.0,0.0194425
0.1216216,0.0,0.0034276
0.1283784,0.0,0.0080774
0.1790541,0.0,0.0117488
0.4324324,0.0,0.0029354
0.3277027,0.2,0.0414229
0.4662162,0.0,0.0114132
0.3108108,0.0,0.021277
0.2736486,0.0,0.0212774
0.4425676,0.0,0.0202541
0.1554054,0.2,0.0022264
0.4695946,0.0,6e-05
0.1283784,0.0,0.0116048
0.2094595,0.0,0.0014213
0.4459459,0.0,0.0644461
0.3412162,0.0,0.0107084
0.2939189,0.0,0.0006078
0.2364865,0.0,0.0002806
0.4358108,0.0,0.007289
0.2094595,0.0,0.0022639
0.1452703,0.0,0.0082647
0.4222973,0.2,0.19824
0.1790541,0.0,0.0069102
0.1722973,0.0,0.0015896
0.3547297,0.0,0.1194252
0.3716216,0.2,0.0225781
0.3108108,0.0,0.0026739
0.4290541,0.0,0.0144367
0.3006757,0.2,0.1721151
0.2432432,0.0,0.0313137
0.152027,0.0,0.0067405
0.4155405,0.0,0.0007021
0.3243243,0.2,0.0182185
0.4155405,0.0,0.0009697
0.1959459,0.2,0.0067072
0.3581081,0.0,0.0292601
0.3040541,0.2,0.0008233
0.0168919,0.0,0.028664
0.1756757,0.0,0.0107267
0.2263514,0.0,0.0169452
0.4222973,0.2,0.0252204
0.1587838,0.0,0.0167645
0.3682432,0.0,0.0006754
0.2567568,0.0,0.0038647
0.4560811,0.2,0.2143816
0.1858108,0.0,0.0140374
0.4358108,0.0,0.0057216
0.4695946,0.0,0.0111688
0.4560811,0.0,0.022468
0.2263514,0.0,0.0330213
0.1452703,0.0,0.0029276
0.0472973,0.0,0.1266838
0.4256757,0.0,8.66e-05
0.222973,0.2,0.296713
0.2533784,0.0,0.0041644
0.2601351,0.0,0.031141
0.2871622,0.2,0.0142145
0.4189189,0.0,0.0129864
0.0472973,0.0,0.0017268
0.2398649,0.0,0.0206811
0.3243243,0.2,0.0717236
0.3614865,0.0,0.0316132
0.2331081,0.0,0.0068342
0.3412162,0.0,0.0180219
0.3682432,0.0,0.0093528
0.347973,0.0,0.0569959
0.3682432,0.0,0.091047
0.25,0.0,0.0417064
0.1216216,0.0,0.0250652
0.4662162,0.2,0.0862426
0.4695946,0.0,0.0016825
0.3783784,0.2,0.0101339
0.4391892,0.0,0.0110764
0.0777027,0.0,0.0033731
0.222973,0.0,0.0295238
0.3513514,0.2,0.0035214
0.1452703,0.0,0.0003401
0.3885135,0.0,0.2143262
0.1993243,0.0,0.0017479
0.1452703,0.0,0.0046248
0.4560811,0.0,0.0167433
0.4560811,0.2,0.0350371
0.4290541,0.0,0.0001114
0.4358108,0.0,0.0366464
0.3344595,0.0,0.0031078
0.1891892,0.2,0.0040578
0.4459459,0.2,0.0842399
0.4087838,0.0,0.0032834
0.2871622,0.0,0.0077257
0.4222973,0.0,0.0050054
0.1317568,0.0,0.0474732
0.3310811,0.2,0.170849
0.4628378,0.0,0.2190547
0.402027,0.0,0.0017675
0.2905405,0.0,0.0169176
0.1891892,0.0,0.0064842
0.1689189,0.0,0.066117
0.3783784,0.0,0.0008337
0.3344595,0.0,0.0011604
0.277027,0.0,9.51e-05
0.1452703,0.0,2.87e-05
0.1858108,0.0,0.0029601
0.2162162,0.2,0.0700481
0.1148649,0.0,0.004113
0.2094595,0.0,0.0056799
0.2736486,0.2,0.0406139
0.1790541,0.2,0.0023642
0.277027,0.2,0.001892
0.4155405,0.0,0.0011263
0.2060811,0.2,0.0032899
0.2195946,0.2,0.0070877
0.2905405,0.0,0.003339
0.4560811,0.2,0.2142389
0.2567568,0.0,0.0321341
0.3141892,0.0,0.0064661
0.2297297,0.0,0.0068185
0.4256757,0.2,0.0118879
0.1216216,0.0,0.0117871
0.4662162,0.0,0.0027229
0.2027027,0.2,0.0001126
0.2736486,0.0,0.0067243
0.3682432,0.0,0.0399908
0.0608108,0.0,0.0016329
0.4121622,0.0,0.0052201
0.3344595,0.0,0.0242243
0.3378378,0.0,0.001627
0.3074324,0.0,0.0476816
0.1722973,0.0,0.0476681
0.1824324,0.0,0.0042818
0.1587838,0.0,0.0106585
0.375,0.0,0.0208403
0.4222973,0.0,0.0715321
0.0540541,0.0,0.0015762
0.4560811,0.0,0.012651
0.3243243,0.0,0.0180104
0.4222973,0.2,0.0008482
0.4189189,0.0,0.0072952
0.097973,0.0,0.0297399
0.3817568,0.2,0.0012806
0.4256757,0.2,0.0781512
0.0709459,0.0,0.0096055
0.4121622,0.2,0.0100787
0.3378378,0.2,0.7089499
0.1790541,0.0,0.0404784
0.2263514,0.2,0.0454833
0.1486486,0.0,0.0328815
0.3952703,0.0,0.008961
0.4662162,0.2,0.0018231
0.1790541,0.0,0.005003
0.4662162,0.2,0.0520534
0.3074324,0.2,0.1184706
0.2432432,0.2,0.0061858
0.3040541,0.2,0.0034821
0.2466216,0.0,0.0039355
0.0844595,0.0,0.0088151
0.25,0.0,0.0002118
0.3918919,0.2,0.0047557
0.2263514,0.2,0.0699713
0.2702703,0.0,0.0521463
0.4628378,0.2,0.3571905
0.3243243,0.2,0.0227386
0.4527027,0.2,0.0725097
0.2533784,0.0,0.0044283
0.4695946,0.0,0.0052905
0.1554054,0.2,0.2162925
0.4662162,0.2,0.0010707
0.1148649,0.0,0.0005598
0.2905405,0.2,0.0250207
0.3141892,0.0,0.0079762
0.2804054,0.2,0.0129735
0.4121622,0.0,0.289206
0.2128378,0.0,0.0004006
0.3108108,0.2,0.0235466
0.4628378,0.0,0.0001208
0.4189189,0.2,0.0061821
0.3243243,0.0,0.0103343
0.1317568,0.0,0.0052885
0.2972973,0.0,0.0090788
0.3074324,0.0,0.0008936
0.222973,0.0,0.0128053
0.2060811,0.0,0.0050095
0.4256757,0.0,0.000891
0.0810811,0.0,0.0413669
0.2162162,0.0,0.0079359
0.3716216,0.2,0.0413657
0.1283784,0.0,0.0069889
0.4695946,0.0,0.0063106
0.3074324,0.0,0.0019109
0.1486486,0.0,0.030836
0.4594595,0.0,0.0001931
0.2635135,0.0,0.0064073
0.4628378,0.2,0.2141223
0.1891892,0.0,0.0180056
0.3378378,0.0,0.0067134
0.3243243,0.0,0.021123
0.4560811,0.0,0.0001492
0.2364865,0.2,0.019531
0.4662162,0.0,0.048995
0.402027,0.0,0.0008299
0.4054054,0.2,0.0413616
0.4459459,0.0,0.0183638
0.2533784,0.0,0.0011946
0.2972973,0.0,0.0012812
0.3310811,0.2,0.0210478
0.4425676,0.2,0.0210469
0.1925676,0.0,0.0017185
0.1689189,0.2,0.0063223
0.3074324,0.0,0.02869
0.2533784,0.0,0.0067025
0.3986486,0.0,0.0064271
0.1891892,0.0,0.0211868
0.2567568,0.0,0.0339883
0.4560811,0.0,0.0044431
0.1182432,0.0,0.0187428
0.375,0.0,0.0052804
0.3851351,0.0,0.0186422
0.1756757,0.0,0.0136529
0.0574324,0.0,0.0016661
0.1621622,0.0,0.0003971
0.3851351,0.0,0.0095883
0.0878378,0.0,0.0030958
0.4695946,0.0,0.0112747
0.2905405,0.0,0.0128519
0.2635135,0.0,0.0294803
0.3040541,0.2,0.2308242
0.402027,0.0,0.0013367
0.2195946,0.0,0.0020643
0.2533784,0.0,0.1402609
0.3141892,0.0,0.0079744
0.1554054,0.0,0.0117314
0.4695946,0.0,0.001628
0.2837838,0.0,0.0047271
0.3513514,0.0,0.0009221
0.2128378,0.0,0.0008076
0.4695946,0.0,0.0216225
0.1790541,0.0,0.0262509
0.3986486,0.0,0.0523482
0.1047297,0.0,0.0033126
0.2939189,0.0,0.0576149
0.2736486,0.0,0.0576518
0.1756757,0.0,0.0381043
0.2432432,0.0,0.0300532
0.3851351,0.2,0.1628079
0.3581081,0.0,0.1186496
0.0810811,0.0,0.0041614
0.2331081,0.0,0.0024755
0.1824324,0.0,0.0085874
0.1790541,0.0,0.0004849
0.4594595,0.0,0.014773
0.4560811,0.2,0.002545
0.4155405,0.0,0.0015613
0.0810811,0.0,0.012316
0.1114865,0.2,0.1051944
0.4222973,0.0,0.0208023
0.3175676,0.2,0.0141132
0.1756757,0.0,0.003043
0.2702703,0.0,0.2710945
0.3006757,0.0,0.00895
0.2060811,0.2,0.1184364
0.4560811,0.0,0.1051772
0.2364865,0.2,0.1719046
0.3310811,0.0,0.0215217
0.1317568,0.0,0.0045713
0.4459459,0.0,0.0246661
0.2297297,0.0,0.0339943
0.152027,0.0,0.0079319
0.1047297,0.2,0.0120396
0.3310811,0.0,0.0091901
0.4594595,0.0,0.0103347
0.1081081,0.0,0.0082102
0.3141892,0.2,0.1719008
0.4493243,0.0,0.0047787
0.4560811,0.2,0.0009553
0.3006757,0.0,0.0090637
0.3682432,0.0,0.0018527
0.3445946,0.0,0.0002693
0.3614865,0.0,0.0179933
0.4222973,0.2,0.006469
0.3614865,0.0,0.0006216
0.1587838,0.0,0.08394
0.3952703,0.2,0.0216943
0.4560811,0.2,0.0071497
0.4662162,0.2,0.0057195
0.4222973,0.0,0.0054989
0.3851351,0.0,0.00019
0.2702703,0.2,0.0252386
0.4222973,0.0,0.0179901
0.4662162,0.0,0.1355629
0.2195946,0.2,0.0149214
0.1756757,0.0,0.0014446
0.4695946,0.0,0.0056648
0.2466216,0.2,0.0889946
0.4628378,0.0,0.0136865
0.3445946,0.0,0.0050795
0.4662162,0.0,0.0106565
0.2094595,0.0,0.0103632
0.3074324,0.2,0.0083429
0.0709459,0.0,0.0307901
0.2398649,0.0,0.017987
0.4695946,0.0,0.0004841
0.2635135,0.0,0.0234804
0.4121622,0.2,0.083869
0.4560811,0.2,0.0031345
0.4324324,0.2,0.0001813
0.2466216,0.0,0.0119754
0.4358108,0.0,0.0179868
0.4087838,0.0,0.1600499
0.1418919,0.0,0.0005891
0.3547297,0.0,0.0031347
0.1317568,0.2,0.0642312
0.4695946,0.0,0.002817
0.1554054,0.0,0.0306619
0.4628378,0.2,0.0012108
0.1013514,0.0,0.0011902
0.1486486,0.0,0.0035521
0.2297297,0.0,0.0176448
0.4527027,0.0,0.005119
0.4594595,0.0,0.0103699
0.3682432,0.0,0.0051189
0.2905405,0.2,2.6e-06
0.4493243,0.0,0.0061858
0.4290541,0.0,0.0018356
0.4560811,0.2,0.3617305
0.4695946,0.0,0.0266931
0.402027,0.0,0.0017825
0.4594595,0.0,0.0041844
0.125,0.0,0.0062325
0.2094595,0.2,0.0399258
0.4121622,0.0,0.0073544
0.0337838,0.0,0.0247155
0.4189189,0.0,0.0009337
0.1959459,0.0,0.0115809
0.1283784,0.0,0.0002331
0.4662162,0.0,0.006464
0.4121622,0.0,0.0869468
0.2331081,0.0,0.0014614
0.3445946,0.0,0.0041345
0.4864865,0.2,0.0074693
0.3006757,0.0,0.0399678
0.4695946,0.0,0.0106532
0.375,0.2,0.384238
0.2972973,0.0,0.0052396
0.2939189,0.0,0.0343867
0.3108108,0.0,0.0003334
0.0810811,0.0,0.0191312
0.0810811,0.0,0.0133247
0.1587838,0.0,0.1490516
0.1621622,0.0,0.02938
0.2162162,0.2,0.0003521
0.347973,0.0,0.0068738
0.1587838,0.0,0.040208
0.3040541,0.0,0.0964069
0.2027027,0.2,0.0179833
0.2432432,0.0,0.0233398
0.3006757,0.2,0.0425767
0.2635135,0.2,0.2305763
0.2432432,0.0,0.0104066
0.402027,0.2,0.0834832
0.1689189,0.0,0.0417983
0.3243243,0.0,0.0099682
0.4493243,0.0,0.0127378
0.4662162,0.2,0.0274773
0.2567568,0.2,0.0064202
0.4425676,0.0,0.0211717
0.4054054,0.0,0.027115
0.1756757,0.0,0.0029953
0.1452703,0.2,0.0980239
0.3277027,0.0,0.0088205
0.125,0.0,0.0211706
0.1148649,0.0,0.0137536
0.2804054,0.0,0.0010088
0.4560811,0.0,0.0232654
0.2297297,0.0,0.0088421
0.1621622,0.0,0.0245609
0.4222973,0.0,0.074654
0.402027,0.0,0.0008517
0.0574324,0.0,0.0009106
0.3006757,0.0,0.0004766
0.0810811,0.0,0.0269905
0.4391892,0.0,0.0009788
0.2972973,0.0,0.0167034
0.3310811,0.0,0.5906807
0.4695946,0.0,0.0077562
0.1891892,0.2,0.0889237
0.402027,0.2,0.0002642
0.125,0.0,0.0135966
0.4662162,0.0,0.9999784
0.3817568,0.0,0.0127153
0.2094595,0.0,0.0171069
0.3209459,0.0,0.0475667
0.2702703,0.0,0.01157
0.4189189,0.0,0.0028139
0.1756757,0.0,0.0053098
0.3817568,0.0,0.0348581
0.3952703,0.0,0.0164464
0.4358108,0.0,0.1112418
0.4695946,0.0,0.0172518
0.4695946,0.0,0.001406
0.2195946,0.2,0.0779551
0.125,0.0,0.0029269
0.4695946,0.0,0.0007192
0.3243243,0.0,0.0042586
0.0574324,0.0,0.009364
0.1013514,0.0,0.0081282
0.2601351,0.0,0.1673466
0.4628378,0.0,0.0067936
0.2635135,0.0,0.0002682
0.3885135,0.0,0.0179797
0.2364865,0.0,0.0085412
0.402027,0.0,0.001815
0.2668919,0.0,0.0011005
0.2263514,0.2,0.0049806
0.2804054,0.0,0.017105
0.4222973,0.4,0.0061463
0.4594595,0.2,2.68e-05
0.1418919,0.0,0.0287029
0.1047297,0.0,0.0092471
0.2939189,0.0,5.28e-05
0.2567568,0.0,0.0171043
0.4459459,0.0,0.0066716
0.3378378,0.0,0.0059525
0.3378378,0.2,0.0136355
0.3986486,0.0,0.0063799
0.3277027,0.2,0.0317809
0.4662162,0.0,0.0045386
0.3445946,0.0,0.0015111
0.4054054,0.0,0.0050902
0.3986486,0.2,0.0022248
0.4358108,0.0,0.0015972
0.097973,0.0,0.003268
0.4560811,0.0,0.0090391
0.3310811,0.0,0.0132131
0.402027,0.0,0.0326396
0.2027027,0.0,0.0025986
0.1993243,0.0,0.0259473
0.2195946,0.2,0.023427
0.1689189,0.0,0.0321697
0.4662162,0.0,0.0004831
0.1655405,0.0,0.0013713
0.2060811,0.0,0.006669
0.1148649,0.2,0.0037002
0.3986486,0.2,0.0036551
0.4324324,0.0,0.0778529
0.3783784,0.0,0.0281271
0.4425676,0.0,0.0051149
0.3243243,0.0,0.0090151
0.277027,0.0,0.0209701
0.1824324,0.0,0.0010852
0.4695946,0.2,0.0005085
0.4662162,0.0,0.0046435
0.4695946,0.0,0.0065296
0.0506757,0.0,0.0054032
0.125,0.0,0.002371
0.4560811,0.0,0.2119203
0.1418919,0.0,0.0036223
0.4662162,0.0,0.0126548
0.222973,0.2,0.0028948
0.1891892,0.0,0.0304439
0.2939189,0.2,0.1555673
0.2702703,0.0,0.0051776
0.2297297,0.0,0.0091584
0.1621622,0.0,0.0179688
0.2162162,0.0,0.0304425
0.2905405,0.0,0.0399523
0.2128378,0.0,0.000295
0.4087838,0.0,0.0043167
0.3209459,0.2,0.0741952
0.4155405,0.0,0.0031299
0.1554054,0.0,0.0079829
0.1486486,0.2,1e-05
0.1081081,0.0,0.0032766
0.3412162,0.0,0.051416
0.2060811,0.0,0.0934951
0.2567568,0.2,0.7245477
0.1790541,0.0,0.0053017
0.2297297,0.0,0.0044472
0.3310811,0.0,0.005301
0.3141892,0.2,0.037166
0.1891892,0.0,0.0018532
0.4493243,0.0,0.0090105
0.2871622,0.2,0.0152668
0.3783784,0.2,0.0719003
0.4493243,0.0,0.0095158
0.3209459,0.0,0.0298483
0.4695946,0.0,0.0024987
0.4087838,0.0,0.0095156
0.2432432,0.2,0.1987015
0.0810811,0.0,0.0169728
0.3952703,0.0,0.005059
0.2601351,0.0,0.0044749
0.3783784,0.4,0.0444375
0.1655405,0.2,0.0100387
0.3716216,0.2,0.0001355
0.4256757,0.0,0.0011328
0.4256757,0.0,0.0083436
0.3445946,0.2,0.1186419
0.2331081,0.2,0.0023742
0.1655405,0.0,0.0227586
0.3277027,0.0,0.0101165
0.2432432,0.2,0.0093395
0.4695946,0.2,0.0002129
0.4222973,0.2,0.203867
0.2094595,0.2,0.0050251
0.3310811,0.0,0.0002821
0.2668919,0.0,0.0332257
0.4662162,0.0,0.0064396
0.277027,0.0,0.0085601
0.1993243,0.0,0.0102426
0.4560811,0.0,0.000878
0.4662162,0.0,2.71e-05
0.3614865,0.2,0.3245142
0.1013514,0.0,0.0155127
0.222973,0.0,0.0298483
0.2702703,0.0,0.0009555
0.4391892,0.0,0.0834829
0.1959459,0.0,0.0340281
0.0405405,0.0,0.0140276
0.2702703,0.0,0.0174157
0.1824324,0.0,0.1650118
0.3074324,0.0,0.0095265
0.1351351,0.0,0.0083589
0.1013514,0.0,0.0501621
0.4662162,0.2,0.0005356
0.1756757,0.0,0.026208
0.4493243,0.2,0.0897202
0.2466216,0.2,0.0123101
0.1621622,0.0,0.0007516
0.4662162,0.2,0.2151049
0.1790541,0.0,0.0121714
0.3310811,0.0,0.0010151
0.1993243,0.0,0.0130078
0.1722973,0.0,0.0045466
0.2128378,0.0,0.0050595
0.097973,0.0,0.0002062
0.4594595,0.2,0.0034404
0.2297297,0.0,6.63e-05
0.3310811,0.0,0.0318081
0.125,0.0,0.002881
0.3952703,0.0,0.0005066
0.3344595,0.2,0.0107578
0.2972973,0.2,0.1153808
0.1385135,0.2,0.0061043
0.2195946,0.0,0.0060437
0.1925676,0.2,0.0722487
0.2432432,0.0,0.0086234
0.4527027,0.2,0.0389964
0.4222973,0.0,0.0319602
0.1689189,0.0,0.0003217
0.2263514,0.2,0.001863
0.3277027,0.2,0.0008242
0.4425676,0.2,0.0389931
0.277027,0.0,0.0209654
0.0675676,0.0,0.0053387
0.2094595,0.0,0.0215187
0.3682432,0.0,0.0136546
0.4358108,0.2,0.0171498
0.1824324,0.0,0.0685558
0.2668919,0.0,0.7155123
0.4695946,0.2,0.0004777
0.3851351,0.2,0.1259339
0.25,0.0,0.0135928
0.4425676,0.0,1.4e-06
0.4324324,0.2,0.2150583
0.3175676,0.0,0.0044034
0.2398649,0.2,0.0237794
0.2364865,0.2,0.0237789
0.2905405,0.0,0.0037945
0.3885135,0.2,0.0025268
0.4695946,0.0,0.0198234
0.2432432,0.0,0.0078137
0.2905405,0.0,0.0023244
0.2162162,0.0,0.0215163
0.2398649,0.0,0.0212044
0.3648649,0.0,0.0261189
0.3648649,0.2,0.0002968
0.1824324,0.2,0.0579502
0.4662162,0.2,0.0038164
0.2567568,0.0,0.0008145
0.2702703,0.0,0.0002055
0.4695946,0.0,0.0333234
0.2905405,0.2,0.0002539
0.1689189,0.0,0.00569
0.4695946,0.0,0.009916
0.3648649,0.2,0.0098129
0.1993243,0.0,0.0116255
0.2668919,0.0,0.0228957
0.2128378,0.0,0.0111658
0.4628378,0.0,0.0039232
0.1554054,0.0,0.0005878
0.3040541,0.0,0.0173509
0.2567568,0.2,0.0215081
0.4560811,0.2,0.0015067
0.3209459,0.0,0.0015065
0.1756757,0.0,0.0094994
0.4324324,0.0,0.0011096
0.277027,0.0,0.2149816
0.2702703,0.2,0.1277708
0.4662162,0.0,0.0871658
0.1587838,0.2,0.0130905
0.152027,0.0,0.0075473
0.0844595,0.0,0.1513958
0.4324324,0.0,0.0005874
0.2736486,0.0,0.0008847
0.4222973,0.0,0.0012579
0.0574324,0.0,0.0013397
0.3716216,0.0,0.0005004
0.2466216,0.0,0.0090087
0.1993243,0.0,0.0065697
0.2567568,0.0,0.0091158
0.0878378,0.0,0.0259031
0.3986486,0.2,0.013783
0.4594595,0.0,0.0350243
0.1148649,0.0,0.0053265
0.3614865,0.2,0.0283895
0.1858108,0.0,0.0008151
0.4222973,0.2,0.001919
0.25,0.0,0.0153692
0.3344595,0.0,0.0075405
0.3209459,0.0,0.0209467
0.3175676,0.0,0.0011589
0.4425676,0.2,0.0048295
0.2736486,0.2,0.0090885
0.2297297,0.2,0.0006679
0.4121622,0.0,0.1985854
0.4594595,0.0,0.0060251
0.0506757,0.0,0.0037791
0.3141892,0.0,0.009721
0.1216216,0.0,0.0091933
0.2837838,0.0,6.2e-05
0.1722973,0.0,0.0009473
0.1858108,0.0,0.0079487
0.4628378,0.0,0.0009628
0.25,0.0,0.0045602
0.4662162,0.0,0.0038372
0.2635135,0.2,0.0332195
0.4256757,0.0,0.0228781
0.1959459,0.0,0.0317686
0.347973,0.0,0.0005325
0.3074324,0.0,0.0069235
0.2939189,0.0,0.0075384
0.1925676,0.0,0.0014599
0.4256757,0.2,0.0414766
0.0608108,0.0,0.0018229
0.3783784,0.0,0.0007408
0.3344595,0.0,0.0014598
0.3108108,0.0,0.358396
0.4695946,0.2,0.0671139
0.3310811,0.0,0.0103653
0.1351351,0.0,0.1785568
0.1689189,0.0,0.0439413
0.4695946,0.2,0.0012028
0.277027,0.2,0.0345764
0.2702703,0.0,0.0638904
0.2432432,0.0,0.0662521
0.4054054,0.2,0.0349648
0.4493243,0.0,0.0011347
0.1891892,0.0,0.0185398
0.1790541,0.0,0.0014582
0.4628378,0.0,0.0010059
0.1148649,0.0,0.0032781
0.2804054,0.0,0.1728726
0.4391892,0.2,0.0388849
0.2837838,0.2,0.1723183
0.4358108,0.2,0.0020572
0.3378378,0.0,0.0050417
0.3277027,0.2,0.0415337
0.2162162,0.2,0.0026318
0.1081081,0.0,0.0124359
0.3716216,0.0,0.0005016
0.3952703,0.0,0.0005881
0.4695946,0.2,0.0018372
0.4256757,0.0,0.0400785
0.4493243,0.2,0.000675
0.4054054,0.2,0.1985278
0.4560811,0.2,0.0411665
0.2668919,0.0,0.0173113
0.2297297,0.0,0.0222888
0.3412162,0.2,0.1985108
0.4425676,0.0,0.0917719
0.2432432,0.2,0.0139194
0.4560811,0.0,0.0003735
0.3716216,0.0,0.0031281
0.277027,0.0,0.5869206
0.2668919,0.0,0.0085028
0.1925676,0.0,0.0031278
0.2398649,0.0,0.0209362
0.2297297,0.0,0.0005481
0.2094595,0.2,0.0122658
0.0641892,0.0,0.0096301
0.3682432,0.2,0.0038317
0.3986486,0.0,0.0094139
0.1891892,0.0,0.0002106
0.2871622,0.0,0.0011533
0.2533784,0.0,0.0041599
0.4695946,0.0,0.0366067
0.1824324,0.0,0.0350053
0.2668919,0.2,0.2317836
0.2027027,0.0,0.021419
0.3513514,0.0,0.0031225
0.2162162,0.0,0.0034951
0.4695946,0.0,0.0064092
0.2635135,0.0,0.0119415
0.2263514,0.0,0.0092198
0.375,0.0,0.0079267
0.3716216,0.0,0.004433
0.3040541,0.0,0.0362126
0.1351351,0.0,0.0117764
0.3513514,0.2,0.0005901
0.4358108,0.0,0.0004267
0.3243243,0.0,0.0047588
0.3581081,0.0,0.002677
0.4695946,0.2,0.0023376
0.4324324,0.0,0.0009214
0.1756757,0.0,0.0065892
0.2533784,0.0,0.0150764
0.4358108,0.0,0.0024326
0.4256757,0.0,0.0046361
0.1925676,0.0,0.0441557
0.2466216,0.2,0.0237022
0.1486486,0.0,0.0086066
0.1824324,0.0,0.0011704
0.2567568,0.0,0.0053554
0.1317568,0.0,0.0235904
0.3074324,0.0,0.009188
0.2972973,0.0,0.0962651
0.2128378,0.0,0.1117809
0.4594595,0.0,0.0028424
0.1283784,0.0,0.018756
0.2905405,0.0,0.0180388
0.4594595,0.0,0.0403121
0.4054054,0.0,0.0014425
0.1182432,0.0,0.0029303
0.1351351,0.0,0.0063171
0.1756757,0.0,0.0091787
0.1452703,0.0,0.0124992
0.4222973,0.2,0.0387819
0.2668919,0.0,0.0007379
0.2533784,0.0,0.0005019
0.3918919,0.0,0.0074015
0.2702703,0.0,0.0052077
0.2804054,0.0,0.0171067
0.3885135,0.0,0.0172691
0.3378378,0.2,0.0346289
0.3175676,0.0,0.0315181
0.4594595,0.0,0.0003697
0.4628378,0.0,0.0015361
0.0777027,0.0,0.0001374
0.3986486,0.0,0.0024912
0.4087838,0.0,0.0035683
0.2466216,0.0,0.0084922
0.1351351,0.0,0.0123855
0.1351351,0.0,0.0785466
0.1621622,0.0,0.000659
0.4459459,0.0,0.0443391
0.1081081,0.0,0.0578377
0.3378378,0.2,0.2146168
0.1283784,0.0,0.0262283
0.8175676,0.0,0.029431
0.2702703,0.0,0.023691
0.2128378,0.0,0.0434947
0.1858108,0.2,0.0033005
0.2702703,0.0,0.0013888
0.3614865,0.2,0.133462
0.0304054,0.0,0.0236897
0.222973,0.2,0.001764
0.3040541,0.0,0.0028717
0.3716216,0.0,0.0213355
0.222973,0.0,0.0017833
0.3074324,0.0,0.0003344
0.1959459,0.2,0.0465161
0.4256757,0.0,0.0012651
0.1621622,0.0,0.0091673
0.152027,0.0,0.0016935
0.1689189,0.2,0.0071564
0.3412162,0.0,0.0028654
0.1216216,0.0,0.0182727
0.2871622,0.0,0.1219348
0.4391892,0.2,0.0128726
0.4324324,0.2,0.0026868
0.4695946,0.0,0.0005428
0.3851351,0.4,0.0486344
0.2635135,0.2,0.0554493
0.3513514,0.0,0.0400538
0.4527027,0.0,0.0059911
0.1959459,0.2,0.0236824
0.0743243,0.0,0.0212985
0.1452703,0.0,0.003603
0.3040541,0.2,0.0287677
0.4222973,0.0,0.0050481
0.1081081,0.0,0.0146407
0.2398649,0.2,0.040199
0.0912162,0.0,0.0002665
0.2736486,0.0,0.0012568
0.4222973,0.2,0.0785905
0.4324324,0.0,0.029905
0.2804054,0.4,7.8e-05
0.4222973,0.0,0.0025489
0.2263514,0.2,0.0656547
0.125,0.0,0.0313537
0.2736486,0.0,0.0103734
0.4560811,0.0,2.39e-05
0.125,0.0,0.0141184
0.2533784,0.2,0.1721819
0.2736486,0.2,0.0785691
0.1858108,0.2,0.2613542
0.1756757,0.0,0.0414363
0.3243243,0.2,0.1983403
0.3141892,0.2,0.070299
0.2195946,0.2,0.004094
0.0777027,0.0,0.0001845
0.0912162,0.0,0.0026749
0.4662162,0.0,0.0059806
0.4662162,0.2,0.0353371
0.3986486,0.0,0.0037621
0.3581081,0.0,0.0073961
0.4527027,0.2,0.189046
0.3378378,0.2,0.0007749
0.4087838,0.2,0.0414323
0.2195946,0.0,0.000594
0.4493243,0.2,0.0076039
0.2162162,0.0,0.0056042
0.3141892,0.0,0.0208587
0.4189189,0.2,0.2145201
0.2331081,0.2,0.1721645
0.4459459,0.0,0.0573483
0.3412162,0.0,0.0013045
0.2939189,0.0,0.0009002
0.4391892,0.0,0.0339284
0.4695946,0.0,0.0037184
0.2331081,0.0,0.0080239
0.0878378,0.0,0.0168287
0.0506757,0.0,0.0259663
0.1114865,0.0,0.0001942
0.1722973,0.0,0.0339273
0.4290541,0.2,0.0044901
0.1587838,0.0,0.0010068
0.2702703,0.0,0.0048738
0.3885135,0.2,0.11064
0.3952703,0.0,0.0014454
0.3175676,0.0,0.0020528
0.375,0.0,0.0694726
0.2635135,0.0,0.014213
0.2905405,0.0,0.0122908
0.4459459,0.2,0.0806599
0.4695946,0.0,0.0015742
0.4054054,0.2,0.1721478
0.4459459,0.0,0.0011656
0.3277027,0.2,0.2144803
0.2128378,0.2,0.0893688
0.3952703,0.0,0.0065361
0.0472973,0.0,0.0305778
0.1047297,0.0,0.0090855
0.4628378,0.2,0.0012383
0.2567568,0.2,0.0820639
0.3378378,0.0,0.0054769
0.4324324,0.0,0.0120262
0.1756757,0.0,0.0012954
0.2297297,0.2,0.1982717
0.1858108,0.0,2e-07
0.4628378,0.0,0.0003697
0.4189189,0.2,0.0044108
0.2060811,0.0,0.0253397
0.2027027,0.0,0.0003277
0.3986486,0.0,0.0059824
0.1317568,0.0,0.0050096
0.4695946,0.0,0.0134384
0.3243243,0.0,0.0180186
0.4493243,0.2,0.2833629
0.2027027,0.0,0.0046655
0.4290541,0.2,0.0386648
0.0743243,0.0,0.5824336
0.1925676,0.0,0.0070288
0.1858108,0.0,0.0295004
0.4391892,0.0,0.0114569
